system_id=1300/year=2013,measured_on,ac_power__33
system_id=1300/year=2014,measured_on,ac_power__33
system_id=1300/year=2015,measured_on,ac_power__33
system_id=1300/year=2016,measured_on,ac_power__33
system_id=1300/year=2017,measured_on,ac_power__33
system_id=1300/year=2018,measured_on,ac_power__33
system_id=1305/year=2013,measured_on,ac_power__76
system_id=1305/year=2014,measured_on,ac_power__76
system_id=1305/year=2015,measured_on,ac_power__76
system_id=1306/year=2013,measured_on,ac_power_6__232
system_id=1306/year=2014,measured_on,ac_power_6__232
system_id=1307/year=2013,measured_on,ac_power__102
system_id=1307/year=2014,measured_on,ac_power__102
system_id=1307/year=2015,measured_on,ac_power__102
system_id=1307/year=2016,measured_on,ac_power__102
system_id=1307/year=2017,measured_on,ac_power__102
system_id=1308/year=2013,measured_on,ac_power__128
system_id=1308/year=2014,measured_on,ac_power__128
system_id=1308/year=2015,measured_on,ac_power__128
system_id=1308/year=2016,measured_on,ac_power__128
system_id=1308/year=2017,measured_on,ac_power__128
system_id=1310/year=2013,measured_on,ac_power_1_6__171
system_id=1310/year=2014,measured_on,ac_power_1_6__171
system_id=1310/year=2015,measured_on,ac_power_1_6__171
system_id=1310/year=2016,measured_on,ac_power_1_6__171
system_id=1310/year=2017,measured_on,ac_power_1_6__171
system_id=1310/year=2018,measured_on,ac_power_1_6__171
system_id=1312/year=2013,measured_on,ac_power__197
system_id=1312/year=2014,measured_on,ac_power__197
system_id=1314/year=2013,measured_on,rtw__261
system_id=1314/year=2014,measured_on,rtw__261
system_id=1314/year=2015,measured_on,rtw__261
system_id=1314/year=2016,measured_on,rtw__261
system_id=1315/year=2013,measured_on,rtw__265
system_id=1315/year=2014,measured_on,rtw__265
system_id=1316/year=2013,measured_on,rtw__307
system_id=1316/year=2014,measured_on,rtw__307
system_id=1317/year=2013,measured_on,rtw__268
system_id=1318/year=2013,measured_on,rtw__271
system_id=1318/year=2014,measured_on,rtw__271
system_id=1318/year=2015,measured_on,rtw__271
system_id=1318/year=2016,measured_on,rtw__271
system_id=1318/year=2017,measured_on,rtw__271
system_id=1319/year=2013,measured_on,rtw__304
system_id=1319/year=2014,measured_on,rtw__304
system_id=1319/year=2015,measured_on,rtw__304
system_id=1319/year=2016,measured_on,rtw__304
system_id=1319/year=2017,measured_on,rtw__304
system_id=1319/year=2018,measured_on,rtw__304
system_id=1320/year=2013,measured_on,ac_power__423
system_id=1321/year=2013,measured_on,rtw__301
system_id=1321/year=2014,measured_on,rtw__301
system_id=1321/year=2015,measured_on,rtw__301
system_id=1321/year=2016,measured_on,rtw__301
system_id=1321/year=2017,measured_on,rtw__301
system_id=1321/year=2018,measured_on,rtw__301
system_id=1322/year=2012,measured_on,rtw__274
system_id=1323/year=2013,measured_on,rtw__3600
system_id=1323/year=2014,measured_on,rtw__3600
system_id=1323/year=2015,measured_on,rtw__3600
system_id=1323/year=2016,measured_on,rtw__3600
system_id=1323/year=2017,measured_on,rtw__3600
system_id=1323/year=2018,measured_on,rtw__3600
system_id=1324/year=2013,measured_on,rtw__277
system_id=1324/year=2014,measured_on,rtw__277
system_id=1324/year=2015,measured_on,rtw__277
system_id=1325/year=2013,measured_on,rtw__280
system_id=1325/year=2014,measured_on,rtw__280
system_id=1325/year=2015,measured_on,rtw__280
system_id=1325/year=2016,measured_on,rtw__280
system_id=1325/year=2017,measured_on,rtw__280
system_id=1325/year=2018,measured_on,rtw__280
system_id=1326/year=2013,measured_on,rtw__283
system_id=1326/year=2014,measured_on,rtw__283
system_id=1326/year=2015,measured_on,rtw__283
system_id=1326/year=2016,measured_on,rtw__283
system_id=1326/year=2017,measured_on,rtw__283
system_id=1328/year=2013,measured_on,rtw__289
system_id=1329/year=2013,measured_on,rtw__292
system_id=1329/year=2014,measured_on,rtw__292
system_id=1329/year=2015,measured_on,rtw__292
system_id=1329/year=2016,measured_on,rtw__292
system_id=1329/year=2017,measured_on,rtw__292
system_id=1329/year=2018,measured_on,rtw__292
system_id=1330/year=2013,measured_on,rtw__295
system_id=1331/year=2013,measured_on,rtw__298
system_id=1331/year=2014,measured_on,rtw__298
system_id=1332/year=2013,measured_on,dc_power__2655
system_id=1332/year=2014,measured_on,dc_power__2655
system_id=1332/year=2015,measured_on,dc_power__2655
system_id=1332/year=2016,measured_on,dc_power__2655
system_id=1332/year=2017,measured_on,dc_power__2655
system_id=1332/year=2018,measured_on,metered_ac_power__2638
system_id=1332/year=2019,measured_on,metered_ac_power__2638
system_id=1332/year=2020,measured_on,metered_ac_power__2638
system_id=1332/year=2021,measured_on,metered_ac_power__2638
system_id=1332/year=2022,measured_on,metered_ac_power__2638
system_id=1334/year=2012,measured_on,w_n_avg__3469
system_id=1334/year=2013,measured_on,w_n_avg__3469
system_id=1334/year=2014,measured_on,w_n_avg__3469
system_id=1334/year=2015,measured_on,w_n_avg__3469
system_id=1335/year=2012,measured_on,w_n_avg__3473
system_id=1336/year=2012,measured_on,w_n_avg__3477
system_id=1336/year=2013,measured_on,w_n_avg__3477
system_id=1336/year=2014,measured_on,w_n_avg__3477
system_id=1336/year=2015,measured_on,w_n_avg__3477
system_id=1337/year=2012,measured_on,w_n_avg__3481
system_id=1337/year=2013,measured_on,w_n_avg__3481
